Name,Longitude,Latitude
Platanus x acerifolia 'Bloodgood',11.123642,46.075444
Platanus x acerifolia 'Bloodgood',11.12291,46.075915
Platanus orientalis,11.133801,46.039082
Populus alba,11.114774,46.07498
Populus nigra,11.12322,46.075691
Populus nigra,11.123225,46.076275
Populus nigra,11.114787,46.074963
Populus nigra,11.114813,46.075262
Populus nigra,11.120905,46.052232
Populus nigra,11.120877,46.052202
Populus nigra,11.120861,46.052163
Populus nigra,11.123688,46.076034
Populus nigra,11.12611,46.071411
Populus nigra,11.126281,46.071157
Populus nigra,11.11478,46.074853
Populus nigra,11.114794,46.074987
Populus nigra,11.12087,46.052156
Populus nigra,11.123613,46.075638
Populus nigra,11.1235,46.076144
Populus nigra,11.123808,46.075738
Populus nigra,11.123772,46.075944
Populus nigra,11.123735,46.075977
Populus nigra,11.121753,46.058374
Populus nigra,11.123435,46.076178
Populus nigra,11.123372,46.07621
Populus nigra,11.120937,46.052252
Populus nigra,11.114781,46.074955
Populus nigra,11.11478,46.075194
Populus nigra,11.114798,46.07492
Populus nigra,11.110601,46.076765
Populus nigra,11.110522,46.076783
Populus nigra,11.114735,46.075117
Populus nigra,11.114779,46.074915
Populus nigra,11.126069,46.071472
Populus nigra,11.126232,46.071229
Populus nigra,11.121137,46.0526
Populus nigra,11.121041,46.052388
Populus nigra,11.121096,46.052471
Populus nigra,11.121106,46.052477
Populus nigra,11.120924,46.052234
Populus nigra,11.119352,46.071428
Populus nigra,11.133941,46.039055
Populus,11.1369,46.062926
Prunus avium,11.130927,46.040514
Prunus avium,11.136788,46.063169
Prunus avium,11.111009,46.072224
Prunus avium,11.137895,46.057486
Prunus avium,11.139096,46.057567
Prunus avium,11.136884,46.062956
Prunus avium,11.111618,46.07236
Prunus avium,11.113964,46.071114
Prunus cerasifera,11.130953,46.040557
Prunus cerasifera,11.130985,46.040552
Prunus cerasifera,11.131008,46.040546
Prunus cerasifera,11.131025,46.040556
Prunus cerasifera,11.131059,46.040552
Prunus cerasifera,11.122829,46.053838
Prunus cerasifera,11.137844,46.057721
Prunus cerasifera,11.137815,46.057721
Prunus cerasifera,11.114005,46.070889
Prunus cerasifera,11.113951,46.071176
Prunus cerasifera,11.113931,46.071307
Prunus cerasifera,11.12683,46.067324
Prunus cerasifera,11.126804,46.067184
Prunus cerasifera,11.126653,46.067128
Prunus cerasifera,11.126746,46.067109
Prunus cerasifera,11.133058,46.040118
Prunus cerasifera,11.122884,46.05389
Prunus cerasifera,11.117388,46.057834
Prunus cerasifera,11.118604,46.058845
Prunus dulcis,11.117152,46.057697
Prunus cerasifera,11.117082,46.057893
Prunus cerasifera,11.117397,46.057766
Prunus cerasifera,11.117374,46.057913
Prunus cerasifera,11.117073,46.057959
Prunus cerasifera,11.117108,46.057747
Prunus cerasifera,11.126121,46.071944
Prunus laurocerasus,11.111775,46.07233
Prunus mahaleb,11.110785,46.07234
Prunus mahaleb,11.111306,46.073151
Prunus mahaleb,11.111296,46.073112
Prunus mahaleb,11.111467,46.072672
Prunus mahaleb,11.133047,46.040915
Prunus mahaleb,11.111747,46.072317
Prunus mahaleb,11.137818,46.057854
Prunus,11.118696,46.070369
Prunus,11.118387,46.070278
Prunus,11.118295,46.07025
Prunus,11.1182,46.070223
Prunus,11.117229,46.058183
Fraxinus excelsior,11.12164,46.052339
Prunus,11.135637,46.050202
Prunus,11.137775,46.062242
Prunus,11.122751,46.054087
Pseudotsuga menziesii,11.133498,46.039145
Pseudotsuga menziesii,11.123238,46.075931
Pterocarya rhoifolia,11.129893,46.049742
Pterocarya,11.129932,46.049672
Pterocarya,11.130043,46.049564
Pterocarya,11.129968,46.049616
Pterocarya,11.129814,46.049878
Pterocarya,11.12756,46.067166
Quercus ilex,11.11727,46.05753
Quercus rubra,11.117003,46.057493
Quercus rubra,11.117408,46.05755
Quercus rubra,11.117136,46.057512
Quercus rubra,11.124038,46.065842
Quercus petraea,11.110951,46.072123
Quercus pubescens,11.110542,46.072221
Quercus pubescens,11.111888,46.073193
Quercus pubescens,11.111432,46.072474
Quercus pubescens,11.11155,46.072707
Quercus pubescens,11.111861,46.07318
Quercus pubescens,11.111491,46.072735
Quercus pubescens,11.111704,46.072413
Quercus pubescens,11.111865,46.072297
Quercus pubescens,11.111909,46.073147
Quercus pubescens,11.111849,46.072305
Quercus pubescens,11.111947,46.072807
Quercus pubescens,11.111777,46.072724
Quercus pubescens,11.111729,46.072412
Quercus pubescens,11.111877,46.072352
Quercus pubescens,11.111513,46.072529
Quercus pubescens,11.111787,46.072346
Quercus pubescens,11.111897,46.072749
Quercus pubescens,11.113047,46.07342
Quercus pubescens,11.112091,46.07314
Quercus pubescens,11.111767,46.072715
Quercus pubescens,11.111759,46.072825
Quercus pubescens,11.111732,46.072671
Quercus pubescens,11.111992,46.072995
Quercus pubescens,11.111886,46.072987
Quercus pubescens,11.111307,46.072443
Quercus pubescens,11.111374,46.072492
Quercus pubescens,11.111726,46.072673
Quercus pubescens,11.111722,46.072645
Quercus pubescens,11.111582,46.072521
Quercus pubescens,11.111779,46.072986
Quercus pubescens,11.111763,46.072898
Quercus pubescens,11.111609,46.073077
Quercus pubescens,11.111833,46.072869
Quercus pubescens,11.111856,46.072948
Quercus pubescens,11.111894,46.072943
Quercus pubescens,11.111622,46.073039
Quercus pubescens,11.111658,46.073089
Quercus pubescens,11.112021,46.072947
Quercus pubescens,11.112027,46.072931
Quercus pubescens,11.11149,46.072509
Quercus pubescens,11.111747,46.072961
Quercus pubescens,11.111613,46.072845
Quercus pubescens,11.111549,46.07228
Quercus pubescens,11.111549,46.072313
Quercus pubescens,11.111484,46.072353
Quercus pubescens,11.112083,46.072778
Quercus pubescens,11.11141,46.072338
Quercus pubescens,11.111402,46.072432
Quercus pubescens,11.111635,46.072917
Quercus pubescens,11.111457,46.072446
Quercus pubescens,11.111774,46.073067
Quercus pubescens,11.112035,46.073203
Quercus pubescens,11.111484,46.072619
Quercus pubescens,11.111535,46.072626
Quercus pubescens,11.112019,46.073195
Quercus pubescens,11.112049,46.07283
Quercus pubescens,11.111636,46.072364
Quercus pubescens,11.112025,46.072097
Quercus pubescens,11.111924,46.072298
Quercus pubescens,11.112001,46.073211
Quercus pubescens,11.111487,46.07274
Quercus pubescens,11.111626,46.072408
Quercus pubescens,11.111732,46.072649
Quercus pubescens,11.111901,46.072186
Quercus pubescens,11.13762,46.05693
Quercus robur,11.137624,46.057065
Quercus robur,11.137638,46.057152
Quercus robur,11.137653,46.057304
Quercus robur,11.137674,46.05744
Quercus robur,11.137672,46.057644
Quercus robur,11.137662,46.057765
Quercus robur,11.137698,46.057895
Quercus robur,11.137608,46.057918
Quercus robur,11.130628,46.040809
Quercus robur,11.1307,46.041001
Quercus robur,11.130749,46.041087
Quercus robur,11.131043,46.041674
Quercus robur,11.130998,46.041598
Quercus robur,11.130917,46.041423
Quercus robur,11.130869,46.041337
Quercus robur,11.137644,46.057233
Quercus robur,11.137674,46.057482
Quercus robur,11.114233,46.080999
Quercus robur,11.117579,46.058128
Quercus petraea,11.1175,46.088122
Quercus rubra,11.137873,46.058821
Quercus,11.114317,46.071024
Quercus,11.138656,46.058559
Quercus,11.117264,46.070426
Quercus robur,11.116282,46.0903
Quercus petraea,11.11623,46.09039
Quercus petraea,11.115062,46.046344
Rhus typhina,11.117248,46.070375
Robinia pseudoacacia,11.123688,46.075985
Robinia pseudoacacia,11.113291,46.07261
Robinia pseudoacacia,11.113282,46.07264
Robinia pseudoacacia,11.112827,46.072227
Robinia pseudoacacia,11.112866,46.072246
Robinia pseudoacacia,11.112854,46.073473
Robinia pseudoacacia,11.137897,46.062264
Robinia pseudoacacia,11.137956,46.062262
Robinia pseudoacacia,11.137956,46.062241
Robinia pseudoacacia,11.111247,46.072671
Robinia pseudoacacia,11.111425,46.072602
Robinia pseudoacacia,11.13098,46.040651
Robinia pseudoacacia,11.13611,46.039611
Robinia pseudoacacia,11.136045,46.039606
Robinia pseudoacacia,11.138728,46.057941
Robinia pseudoacacia,11.109653,46.076506
Robinia pseudoacacia,11.118147,46.058615
Robinia pseudoacacia,11.137867,46.067279
Robinia pseudoacacia,11.11047,46.076839
Robinia pseudoacacia,11.110457,46.076786
Robinia pseudoacacia,11.109466,46.076504
Robinia pseudoacacia,11.10947,46.076356
Robinia pseudoacacia,11.109485,46.076207
Robinia pseudoacacia,11.109678,46.076222
Robinia pseudoacacia,11.109661,46.076362
Robinia pseudoacacia,11.135605,46.050004
Robinia pseudoacacia,11.135611,46.05001
Robinia pseudoacacia,11.135616,46.050034
Robinia pseudoacacia,11.135626,46.050072
Robinia pseudoacacia,11.135623,46.050087
Robinia pseudoacacia,11.135627,46.050104
Robinia pseudoacacia,11.135631,46.050119
Robinia pseudoacacia,11.137782,46.062293
Robinia pseudoacacia,11.135641,46.050213
Robinia pseudoacacia,11.135644,46.050227
Robinia pseudoacacia,11.135656,46.050292
Robinia pseudoacacia,11.135664,46.050323
Robinia pseudoacacia,11.135661,46.050336
Robinia pseudoacacia,11.135677,46.05043
Robinia pseudoacacia,11.137627,46.062231
Robinia pseudoacacia,11.137641,46.06221
Robinia pseudoacacia,11.137626,46.062216
Robinia pseudoacacia,11.137723,46.062223
Robinia pseudoacacia,11.137732,46.062237
Robinia pseudoacacia,11.137738,46.062254
Robinia pseudoacacia,11.137708,46.062258
Robinia pseudoacacia,11.137715,46.062294
Robinia pseudoacacia,11.124688,46.057253
Robinia pseudoacacia,11.124625,46.057191
Robinia pseudoacacia,11.124556,46.05716
Robinia pseudoacacia,11.109645,46.07661
Robinia pseudoacacia,11.10985,46.076512
Robinia pseudoacacia,11.109865,46.076371
Robinia pseudoacacia,11.122728,46.054073
Robinia pseudoacacia,11.131529,46.040323
Robinia pseudoacacia,11.138922,46.038527
Robinia pseudoacacia,11.138879,46.038533
Robinia pseudoacacia,11.138853,46.038541
Robinia pseudoacacia,11.138838,46.038572
Robinia pseudoacacia,11.138805,46.038568
Robinia pseudoacacia,11.138799,46.038546
Robinia pseudoacacia,11.138769,46.03857
Robinia pseudoacacia,11.109864,46.076225
Robinia pseudoacacia,11.138745,46.038575
Robinia pseudoacacia,11.138622,46.038616
Robinia pseudoacacia,11.138585,46.038591
Robinia pseudoacacia,11.138585,46.038617
Robinia pseudoacacia,11.13854,46.038609
Robinia pseudoacacia,11.138528,46.038597
Robinia pseudoacacia,11.117963,46.058719
Robinia pseudoacacia,11.138487,46.038598
Robinia pseudoacacia,11.138455,46.038624
Robinia pseudoacacia,11.138432,46.038604
Robinia pseudoacacia,11.138342,46.038609
Robinia pseudoacacia,11.138325,46.038629
Robinia pseudoacacia,11.138269,46.038623
Robinia pseudoacacia,11.138255,46.038637
Robinia pseudoacacia,11.138193,46.038651
Robinia pseudoacacia,11.138189,46.038656
Robinia pseudoacacia,11.138185,46.038645
Robinia pseudoacacia,11.138153,46.039341
Robinia pseudoacacia,11.138097,46.03866
Robinia pseudoacacia,11.138147,46.040006
Robinia pseudoacacia,11.13805,46.038676
Robinia pseudoacacia,11.11006,46.076229
Robinia pseudoacacia,11.110054,46.076371
Robinia pseudoacacia,11.11005,46.076514
Robinia pseudoacacia,11.110251,46.076387
Robinia pseudoacacia,11.110256,46.076234
Robinia pseudoacacia,11.119531,46.077308
Robinia pseudoacacia,11.123444,46.075426
Robinia pseudoacacia,11.123368,46.075472
Robinia pseudoacacia,11.123298,46.075524
Robinia pseudoacacia,11.123221,46.075572
Robinia pseudoacacia,11.123146,46.075623
Robinia pseudoacacia,11.123073,46.075673
Robinia pseudoacacia,11.140733,46.039425
Robinia pseudoacacia,11.140647,46.039378
Robinia pseudoacacia,11.139592,46.038759
Robinia pseudoacacia,11.139586,46.038765
Robinia pseudoacacia,11.123001,46.07572
Robinia pseudoacacia,11.12293,46.075767
Robinia pseudoacacia,11.133262,46.039687
Robinia pseudoacacia,11.131943,46.042706
Robinia pseudoacacia,11.13193,46.042728
Robinia pseudoacacia,11.131902,46.042719
Robinia pseudoacacia,11.131883,46.042705
Robinia pseudoacacia,11.137796,46.062266
Robinia pseudoacacia,11.103655,46.077991
Robinia pseudoacacia,11.103693,46.07805
Robinia pseudoacacia,11.103707,46.078219
Robinia pseudoacacia,11.103738,46.078157
Robinia pseudoacacia,11.127267,46.067137
Salix x sepulcralis v. chrysocoma,11.127125,46.067156
Salix x sepulcralis v. chrysocoma,11.118271,46.07008
Sambucus nigra,11.110665,46.072268
Sambucus nigra,11.125852,46.071803
Sequoiadendron giganteum,11.124212,46.065731
Sophora japonica,11.119431,46.077355
Sophora japonica,11.119363,46.07721
Sophora japonica,11.117201,46.052367
Sophora japonica,11.117438,46.051894
Sophora japonica,11.120432,46.0527
Sophora japonica,11.120433,46.052427
Sophora japonica,11.120783,46.05256
Sophora japonica,11.120272,46.052679
Sophora japonica,11.120124,46.052666
Sophora japonica,11.119994,46.052639
Sophora japonica,11.119914,46.052565
Sophora japonica,11.120011,46.052407
Sophora japonica,11.120143,46.052389
Sophora japonica,11.120283,46.052411
Sophora japonica,11.120714,46.05249
Sophora japonica,11.120587,46.052455
Sophora japonica,11.123624,46.075284
Sophora japonica,11.120018,46.077168
Sophora japonica,11.119993,46.077111
Sophora japonica,11.119909,46.076928
Celtis australis,11.119877,46.076867
Sophora japonica,11.119877,46.077201
Sophora japonica,11.11985,46.077145
Sophora japonica,11.119817,46.077089
Sophora japonica,11.119787,46.077021
Sophora japonica,11.119753,46.076951
Sophora japonica,11.119331,46.077323
Sophora japonica,11.119318,46.077111
Sophora japonica,11.119282,46.077048
Sophora japonica,11.119253,46.076983
Sophora japonica,11.119258,46.077179
Sophora japonica,11.115161,46.06799
Sophora japonica,11.115174,46.067927
Sophora japonica,11.134271,46.039062
Sorbus aucuparia,11.134207,46.038989
Sorbus aucuparia,11.134202,46.038812
Sorbus aucuparia,11.134349,46.039065
Sorbus aucuparia,11.122535,46.058378
Fraxinus angustifolia,11.122304,46.058332
Sorbus thuringiaca,11.121002,46.058075
Sorbus thuringiaca,11.122401,46.05835
Sorbus thuringiaca,11.12191,46.058255
Sorbus thuringiaca,11.126242,46.071809
Taxus baccata,11.12618,46.071878
Taxus baccata,11.137812,46.057832
Taxus baccata,11.131148,46.042411
Taxus baccata,11.130821,46.041787
Taxus baccata,11.118321,46.069811
Taxus baccata,11.118324,46.069801
Taxus baccata,11.126395,46.07149
Taxus baccata,11.126357,46.071553
Taxus baccata,11.118684,46.071404
Thuja orientalis,11.11869,46.071414
Thuja orientalis,11.118704,46.071423
Thuja orientalis,11.118649,46.071354
Thuja orientalis,11.118645,46.071344
Thuja orientalis,11.118638,46.071336
Thuja orientalis,11.118632,46.071327
Thuja orientalis,11.123779,46.075923
Thuja orientalis,11.118626,46.071318
Thuja orientalis,11.11862,46.071308
Thuja orientalis,11.118591,46.071265
Thuja orientalis,11.118597,46.071273
Thuja orientalis,11.118605,46.071282
Thuja orientalis,11.118579,46.071245
Thuja orientalis,11.134286,46.039022
Thuja orientalis,11.118577,46.071238
Thuja orientalis,11.118571,46.071225
Thuja orientalis,11.118564,46.071221
Thuja orientalis,11.118559,46.07121
Thuja orientalis,11.118553,46.071203
Thuja orientalis,11.118546,46.071192
Thuja orientalis,11.118544,46.071185
Thuja orientalis,11.118535,46.071176
Thuja orientalis,11.118526,46.07116
Thuja orientalis,11.118525,46.071147
Thuja orientalis,11.118509,46.07113
Thuja orientalis,11.118499,46.071118
Thuja orientalis,11.118487,46.071094
Thuja orientalis,11.118444,46.071045
Thuja orientalis,11.118435,46.071031
Thuja orientalis,11.123644,46.076051
Thuja orientalis,11.118734,46.071421
Thuja orientalis,11.118719,46.07142
Thuja orientalis,11.118678,46.071397
Thuja orientalis,11.133482,46.038881
Thuja,11.138555,46.040773
Thuja,11.138566,46.040795
Thuja,11.138631,46.040829
Thuja,11.107843,46.086616
Thuja,11.107833,46.086623
Thuja,11.107865,46.086606
Thuja,11.107822,46.08663
Thuja,11.138623,46.040765
Thuja,11.133795,46.037135
Tilia cordata,11.133906,46.054409
Tilia cordata,11.133754,46.037065
Tilia cordata,11.124371,46.051429
Tilia cordata,11.124417,46.051573
Tilia cordata,11.11809,46.06986
Tilia cordata,11.12345,46.051195
Tilia cordata,11.134144,46.038863
Tilia cordata,11.122144,46.052764
Tilia cordata,11.122075,46.052703
Tilia cordata,11.117943,46.06985
Tilia cordata,11.134231,46.039012
Tilia cordata,11.112364,46.072119
Tilia cordata,11.112332,46.072019
Tilia cordata,11.123737,46.075805
Tilia platyphyllos,11.13185,46.042728
Tilia platyphyllos,11.13074,46.050192
Tilia x europaea,11.130641,46.04992
Tilia platyphyllos,11.131886,46.042727
Tilia platyphyllos,11.13066,46.049989
Tilia platyphyllos,11.123602,46.07557
Tilia platyphyllos,11.130673,46.05006
Tilia platyphyllos,11.131822,46.042712
Tilia platyphyllos,11.131844,46.042701
Tilia platyphyllos,11.128293,46.052465
Tilia,11.128238,46.051665
Tilia,11.128255,46.051715
Tilia,11.119323,46.056256
Tilia,11.112835,46.062486
Platanus x acerifolia 'Bloodgood',11.11483,46.067281
Platanus x acerifolia 'Bloodgood',11.127852,46.05143
Tilia,11.128276,46.051776
Tilia,11.128224,46.051622
Tilia,11.13823,46.04027
Tilia,11.127946,46.051407
Tilia,11.12802,46.051431
Tilia,11.128095,46.05146
Tilia,11.128188,46.051538
Tilia,11.124239,46.037979
Tilia tomentosa,11.124409,46.051515
Tilia x vulgaris,11.124266,46.051291
Tilia x vulgaris,11.129706,46.049205
Tilia x europaea,11.12964,46.049157
Tilia x europaea,11.129565,46.049103
Tilia x europaea,11.129991,46.049415
Tilia x europaea,11.129923,46.049366
Tilia x europaea,11.129847,46.049306
Tilia x europaea,11.130725,46.050226
Tilia x europaea,11.130503,46.049799
Tilia x europaea,11.130434,46.049746
Tilia x europaea,11.130367,46.049697
Tilia x europaea,11.130299,46.049647
Tilia x europaea,11.130229,46.049595
Tilia x europaea,11.130161,46.049544
Tilia x europaea,11.130093,46.049495
Tilia x europaea,11.120943,46.052432
Tilia x europaea,11.120883,46.052385
Tilia x europaea,11.120844,46.052345
Tilia x europaea,11.120791,46.052317
Tilia x europaea,11.120744,46.052294
Tilia x europaea,11.120683,46.052278
Tilia x europaea,11.120456,46.052254
Tilia x europaea,11.12058,46.052259
Tilia x europaea,11.120334,46.052249
Tilia x europaea,11.120634,46.052267
Tilia x europaea,11.124419,46.056908
Tilia x europaea,11.124464,46.056994
Tilia x europaea,11.124518,46.057058
Tilia x europaea,11.123004,46.076056
Tilia x europaea,11.127356,46.052319
Tilia x europaea,11.119513,46.052566
Tilia x euchlora,11.124421,46.05163
Tilia x euchlora,11.114066,46.051226
Tilia x vulgaris,11.117316,46.052085
Fagus sylvatica,11.119796,46.052486
Tilia x euchlora,11.119803,46.0526
Tilia x euchlora,11.119649,46.052612
Tilia x euchlora,11.119368,46.052587
Tilia x euchlora,11.119216,46.05258
Tilia x euchlora,11.11907,46.052542
Tilia x euchlora,11.123509,46.051086
Tilia x euchlora,11.123366,46.051005
Tilia x euchlora,11.123623,46.051055
Tilia x euchlora,11.123847,46.051208
Tilia x euchlora,11.123757,46.051154
Tilia x euchlora,11.123617,46.051194
Tilia x euchlora,11.123321,46.051117
Tilia x euchlora,11.137796,46.062299
Ulmus laevis,11.112985,46.05715
Ulmus minor,11.11795,46.058211
Betula pendula,11.112244,46.049756
Ulmus pumila,11.112208,46.04982
Ulmus pumila,11.133488,46.038906
Ulmus,11.11288,46.072296
Ulmus,11.133995,46.040409
Ulmus,11.135296,46.040071
Ulmus,11.112869,46.072274
Ulmus,11.111462,46.072306
Ulmus,11.138041,46.041962
Ulmus,11.10769,46.086696
Celtis australis,11.107804,46.086643
Ulmus,11.130813,46.041172
Ulmus,11.130873,46.041253
Ulmus,11.135765,46.065467
Ulmus,11.133673,46.04183
Ulmus,11.131285,46.040706
Ulmus,11.131193,46.04056
Ulmus,11.133965,46.041662
Ulmus,11.131181,46.040749
Ulmus,11.133967,46.041652
