scientific_name,longitude_coordinate,latitude_coordinate,state
Ginkgo biloba,-122.6277001,45.56718986,Oregon
Fagus,-122.6285673,45.56698261,Oregon
Zelkova serrata,-122.6287161,45.5621863,Oregon
Ulmus,-122.6287162,45.56193652,Oregon
Clerodendrum,-122.6305907,45.56360923,Oregon
Styrax,-122.6295855,45.56053809,Oregon
Acer negundo,-122.6223711,45.56142513,Oregon
Cercidiphyllum japonicum,-122.6423629,45.56495191,Oregon
Trachycarpus,-122.6908322,45.55831044,Oregon
Chamaecyparis,-122.6792539,45.55976839,Oregon
Castanea,-122.6328605,45.55661921,Oregon
Acer rubrum,-122.6348059,45.55673228,Oregon
Gleditsia triacanthos,-122.6339108,45.55893532,Oregon
Ilex,-122.6305132,45.56508147,Oregon
Ailanthus altissima,-122.6418328,45.5617362,Oregon
Acer griseum,-122.683884,45.5598805,Oregon
Acer palmatum,-122.6840611,45.55976978,Oregon
Aralia,-122.6380823,45.57340975,Oregon
Amelanchier,-122.6379113,45.57253965,Oregon
Laburnum,-122.6419641,45.56184222,Oregon
Morus,-122.6446311,45.47999256,Oregon
Cotinus,-122.6295856,45.56189267,Oregon
Betula,-122.6287145,45.56653191,Oregon
Carpinus,-122.6290326,45.56820019,Oregon
Magnolia,-122.6305921,45.56717361,Oregon
Prunus persica,-122.6297252,45.56787181,Oregon
Albizia julibrissin,-122.6297258,45.56724257,Oregon
Pseudotsuga menziesii,-122.629058,45.56830176,Oregon
Salix,-122.6287089,45.56953834,Oregon
Pinus,-122.6287068,45.56984072,Oregon
Syringa reticulata,-122.6285632,45.56880977,Oregon
Corylus,-122.6276854,45.56936455,Oregon
Lagerstroemia indica,-122.6270915,45.56830414,Oregon
Gymnocladus dioica,-122.641546,45.56642991,Oregon
Picea,-122.6434317,45.56649568,Oregon
Rhus,-122.6434326,45.56811013,Oregon
Olea,-122.6423631,45.56942741,Oregon
Rhamnus purshiana,-122.6339498,45.56348375,Oregon
Malus domestica,-122.6328853,45.56436333,Oregon
Aesculus,-122.6328763,45.56367137,Oregon
Parrotia persica,-122.6370084,45.56357601,Oregon
Liriodendron tulipifera,-122.6318031,45.55666279,Oregon
Metasequoia glyptostroboides,-122.679261,45.56326556,Oregon
Acer saccharinum,-122.6809148,45.56547593,Oregon
Chionanthus,-122.6454623,45.48057416,Oregon
Eucalyptus,-122.6516691,45.47953349,Oregon
Juniperus,-122.6421745,45.57405574,Oregon
Arbutus menziesii,-122.6370082,45.56462147,Oregon
Oxydendrum arboreum,-122.6274673,45.5682058,Oregon
Calocedrus decurrens,-122.6924453,45.55760273,Oregon
Larix,-122.6848746,45.56605532,Oregon
Citrus,-122.685745,45.56478577,Oregon
Paulownia tomentosa,-122.6808929,45.56557007,Oregon
Araucaria araucana,-122.6968942,45.56196018,Oregon
Euonymus,-122.6906881,45.55830859,Oregon
Sophora japonica,-122.688788,45.56057809,Oregon
Camellia,-122.681085,45.58005926,Oregon
Azara,-122.6400231,45.57045981,Oregon
Halesia,-122.6324183,45.56156779,Oregon
Alnus,-122.6876509,45.563997,Oregon
Heptacodium miconioides,-122.6443097,45.47774744,Oregon
Asimina triloba,-122.6580749,45.46343611,Oregon
Arbutus,-122.6801529,45.56199321,Oregon
Sequoiadendron giganteum,-122.6870367,45.5839351,Oregon
Torreya californica,-122.7543883,45.59571581,Oregon
Tsuga,-122.6897901,45.57959569,Oregon
Franklinia alatamaha,-122.6828228,45.57949465,Oregon
Sequoia sempervirens,-122.6569253,45.45836539,Oregon
Carya illinoinensis,-122.6828528,45.55462513,Oregon
Firmiana simplex,-122.656927,45.45829022,Oregon
Cydonia oblonga,-122.624937,45.47841168,Oregon
Cryptomeria,-122.7335801,45.59084154,Oregon
Mespilus,-122.7428916,45.59355607,Oregon
Hamamelis,-122.6951087,45.5799044,Oregon
Physocarpus,-122.7462836,45.59824842,Oregon
Cupressus,-122.6906848,45.53680025,Oregon
Taxus,-122.6541145,45.46855947,Oregon
Lindera obtusiloba,-122.647954,45.46509203,Oregon
Eucommia ulmoides,-122.6486554,45.4635649,Oregon
Eriobotrya japonica,-122.654854,45.46152495,Oregon
Elaeagnus,-122.6313816,45.51348695,Oregon
Ceanothus,-122.6412132,45.51061312,Oregon
Tamarix,-122.6215572,45.51579586,Oregon
Chitalpa tashkentensis,-122.6422646,45.51109062,Oregon
ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬ÂSycoparrotia P.,-122.7183217,45.53748448,Oregon
Callicarpa,-122.7181801,45.53548591,Oregon
Ziziphus jujuba,-122.5922804,45.49604954,Oregon
Nothofagus,-122.6319363,45.56635859,Oregon
Hibiscus syriacus,-122.6299987,45.52715105,Oregon
Notholithocarpus densiflorus,-122.712876,45.51721471,Oregon
Leptospermum,-122.6372145,45.52187408,Oregon
Sciadopitys verticillata,-122.6917421,45.60938946,Oregon
Photinia,-122.6464101,45.52730214,Oregon
Phellodendron,-122.6242156,45.52569015,Oregon
Cunninghamia lanceolata,-122.7204082,45.44932561,Oregon
Sassafras albidum,-122.6175063,45.52193151,Oregon
Vitex,-122.6313038,45.52279302,Oregon
Lyonothamnus,-122.6040152,45.50113685,Oregon
Laurus nobilis,-122.6030181,45.49952192,Oregon
Sambucus,-122.5889774,45.48832902,Oregon
Hippophae rhamnoides,-122.6104193,45.55990983,Oregon
Platycladus orientalis,-122.6026069,45.55123257,Oregon
Maclura pomifera,-122.5122317,45.50003196,Oregon
Thujopsis dolobrata,-122.6407223,45.53140544,Oregon
Zanthoxylum,-122.6298553,45.50474364,Oregon
Carya,-122.6306618,45.5100594,Oregon
Cinnamomum,-122.7191231,45.59005335,Oregon
Hovenia dulcis,-122.6129745,45.50424058,Oregon
Ligustrum lucidum,-122.6467292,45.55999873,Oregon
Poliothyrsis sinensis,-122.6527096,45.56635957,Oregon
Tetradium daniellii,-122.6514588,45.56635386,Oregon
Cathaya argyrophylla,-122.6454566,45.56632472,Oregon
Athrotaxis laxifolia,-122.6451772,45.56632365,Oregon
Toona sinensis,-122.5921554,45.51572343,Oregon
Viburnum,-122.6735052,45.52346421,Oregon
Pterocarya,-122.6563978,45.54204537,Oregon
Melliodendron xylocarpum,-122.6409893,45.51365406,Oregon
Pterostyrax hispidus,-122.6530408,45.55072873,Oregon
Castanopsis cuspidata,-122.654432,45.54340149,Oregon
Chrysolepis chrysophylla,-122.5841373,45.47732046,Oregon
Fraxinus,-71.397057,41.855221,Rhode Island
Ginkgo biloba,-71.42287,41.804213,Rhode Island
Fraxinus pennsylvanica,-71.396864,41.854416,Rhode Island
Gleditsia triacanthos,-71.400009,41.855462,Rhode Island
Tilia americana,-71.393307,41.854222,Rhode Island
Quercus palustris,-71.394656,41.854088,Rhode Island
Acer platanoides,-71.395271,41.854031,Rhode Island
Prunus,-71.399228,41.855211,Rhode Island
Acer saccharinum,-71.399392,41.855267,Rhode Island
Acer rubrum,-71.397051,41.854478,Rhode Island
Pyrus calleryana,-71.393605,41.854192,Rhode Island
Prunus serrulata,-71.439146,41.832465,Rhode Island
Cornus florida,-71.460211,41.820235,Rhode Island
Acer,-71.446965,41.844499,Rhode Island
Platanus acerifolia,-71.395036,41.855229,Rhode Island
Ulmus,-71.394434,41.854721,Rhode Island
Quercus,-71.393706,41.854794,Rhode Island
Zelkova serrata,-71.394995,41.855233,Rhode Island
Tilia cordata,-71.401082,41.850787,Rhode Island
Tilia,-71.40092,41.850735,Rhode Island
Cercis canadensis,-71.393693,41.855362,Rhode Island
Malus,-71.398862,41.849971,Rhode Island
Acer palmatum,-71.399604,41.850295,Rhode Island
Pinus strobus,-71.397605,41.850319,Rhode Island
Picea,-71.397449,41.850262,Rhode Island
Liquidambar styraciflua,-71.39676,41.850738,Rhode Island
Cornus kousa,-71.3921,41.848533,Rhode Island
Catalpa bignonioides,-71.397389,41.850972,Rhode Island
Celtis,-71.394113,41.849082,Rhode Island
Acer saccharum,-71.395581,41.850298,Rhode Island
Ulmus americana,-71.39558,41.851053,Rhode Island
Aesculus hippocastanum,-71.396425,41.851386,Rhode Island
Ulmus parvifolia,-71.395307,41.850952,Rhode Island
Crataegus,-71.395894,41.85118,Rhode Island
Prunus sargentii,-71.397943,41.853324,Rhode Island
Nyssa sylvatica,-71.397257,41.85309,Rhode Island
Quercus bicolor,-71.397943,41.853324,Rhode Island
Acer truncatum,-71.392075,41.852639,Rhode Island
Prunus yedoensis,-71.395399,41.852781,Rhode Island
Amelanchier canadensis,-71.405677,41.842778,Rhode Island
Prunus virginiana,-71.406101,41.842745,Rhode Island
Quercus coccinea,-71.402773,41.843024,Rhode Island
Cornus mas,-71.396939,41.837332,Rhode Island
Eucommia ulmoides,-71.443577,41.82636,Rhode Island
Quercus acutissima,-71.443697,41.827136,Rhode Island
Acer freemanii,-71.443696,41.827131,Rhode Island
Tilia tomentosa,-71.444131,41.829868,Rhode Island
Betula nigra,-71.444923,41.839594,Rhode Island
Liriodendron tulipifera,-71.445167,41.843098,Rhode Island
Sophora,-71.44465,41.836944,Rhode Island
Prunus cerasifera,-71.445504,41.846796,Rhode Island
Cladrastis kentukea,-71.416342,41.798596,Rhode Island
Pinus sylvestris,-71.41882,41.797821,Rhode Island
Acer ginnala,-71.419992,41.797462,Rhode Island
Tilia euchlora,-71.422224,41.796757,Rhode Island
Koelreuteria paniculata,-71.422226,41.796756,Rhode Island
Quercus alba,-71.426886,41.794748,Rhode Island
Quercus rubra,-71.420695,41.841575,Rhode Island
Syringa reticulata,-71.389858,41.830812,Rhode Island
Acer negundo,-71.436931,41.848395,Rhode Island
Betula,-71.392927,41.787464,Rhode Island
Robinia pseudoacacia,-71.420208,41.785321,Rhode Island
Ulmus pumila,-71.441678,41.831956,Rhode Island
Morus,-71.39999,41.799831,Rhode Island
Acer campestre,-71.397344,41.793083,Rhode Island
Acer pseudoplatanus,-71.432523,41.8168,Rhode Island
Quercus laurifolia,-71.401378,41.834843,Rhode Island
Populus,-71.395605,41.835212,Rhode Island
Platanus occidentalis,-71.428202,41.794062,Rhode Island
Quercus velutina,-71.439591,41.823258,Rhode Island
Fraxinus americana,-71.441104,41.830697,Rhode Island
Cercidiphyllum japonicum,-71.405763,41.82766,Rhode Island
Acer tataricum,-71.43501,41.8153,Rhode Island
Ailanthus altissima,-71.413459,41.858467,Rhode Island
Acer griseum,-71.395472,41.835515,Rhode Island
Carpinus caroliniana,-71.394993,41.819413,Rhode Island
Cedrus atlantica,-71.487997,41.834684,Rhode Island
Quercus imbricaria,-71.402393,41.7929,Rhode Island
Tsuga canadensis,-71.453997,41.846198,Rhode Island
Corylus colurna,-71.42944,41.80766,Rhode Island
Maackia amurensis,-71.436048,41.805022,Rhode Island
Sorbus alnifolia,-71.441445,41.83067,Rhode Island
Pinus,-71.384922,41.836232,Rhode Island
Quercus phellos,-71.416169,41.818074,Rhode Island
Quercus macrocarpa,-71.428931,41.819913,Rhode Island
Metasequoia glyptostroboides,-71.43018,41.819621,Rhode Island
Alnus,-71.435433,41.818389,Rhode Island
Juglans nigra,-71.40267,41.824635,Rhode Island
Carpinus betulus,-71.403731,41.830943,Rhode Island
Magnolia,-71.39346,41.847458,Rhode Island
Pinus nigra,-71.3859,41.82689,Rhode Island
Chionanthus,-71.385964,41.825889,Rhode Island
Gymnocladus dioicus,-71.386907,41.83361,Rhode Island
Quercus robur,-71.387623,41.835738,Rhode Island
Parrotia persica,-71.387318,41.834836,Rhode Island
Hibiscus syriacus,-71.3875,41.835376,Rhode Island
Prunus serotina,-71.389191,41.842394,Rhode Island
Populus nigra,-71.412834,41.793658,Rhode Island
Oxydendrum arboreum,-71.428882,41.791601,Rhode Island
Halesia,-71.444113,41.810319,Rhode Island
Stewartia,-71.390658,41.836614,Rhode Island
Taxodium distichum,-71.396641,41.838796,Rhode Island
Betula papyrifera,-71.391136,41.835133,Rhode Island
Picea abies,-71.397315,41.838038,Rhode Island
Ilex,-71.391401,41.848797,Rhode Island
Hamamelis virginiana,-71.393294,41.791053,Rhode Island
Carya,-71.394909,41.835846,Rhode Island
Betula pendula,-71.401702,41.831479,Rhode Island
Picea pungens,-71.397745,41.839515,Rhode Island
Paulownia tomentosa,-71.448771,41.82658,Rhode Island
Juniperus virginiana,-71.434875,41.835789,Rhode Island
Fagus sylvatica,-71.438643,41.83534,Rhode Island
Salix,-71.441718,41.835115,Rhode Island
Ostrya virginiana,-71.39451,41.823465,Rhode Island
Malus domestica,-71.446547,41.808991,Rhode Island
Magnolia grandiflora,-71.435045,41.815433,Rhode Island
Fagus grandifolia,-71.404917,41.821287,Rhode Island
Juglans regia,-71.390408,41.83867,Rhode Island
Platanus acerifolia,-121.7663797,37.22369553,California
Eucalyptus sideroxylon,-121.7662462,37.22366224,California
Platanus racemosa,-121.7660702,37.22360942,California
Pistacia chinensis,-121.7634969,37.22261527,California
Citrus,-121.761942,37.2194213,California
Fraxinus angustifolia,-121.7607932,37.21857673,California
Gleditsia triacanthos,-121.8710484,37.37555136,California
Chilopsis linearis,-121.8164873,37.33686761,California
Pittosporum undulatum,-121.8710256,37.37557135,California
Tristania conferta,-121.8691959,37.37750375,California
Quercus suber,-121.8508897,37.30572998,California
Eucalyptus polyanthemos,-121.8387022,37.31353237,California
Fraxinus americana,-121.7782827,37.25595809,California
Quercus agrifolia,-121.7769817,37.25471522,California
Prunus cerasifera,-121.8828917,37.38397351,California
Eriobotrya japonica,-121.884416,37.38548861,California
Prunus,-121.9395994,37.41959712,California
Pyrus kawakamii,-121.8226798,37.25902239,California
Quercus shumardii,-121.9188993,37.34944272,California
Zelkova serrata,-121.9243618,37.34982648,California
Ulmus,-121.923657,37.35051063,California
Lagerstroemia indica,-121.8762278,37.3995115,California
Quercus ilex,-121.8510461,37.21347854,California
Quercus lobata,-121.7819443,37.24272822,California
Myoporum laetum,-121.8314625,37.19946861,California
Fraxinus uhdei,-121.7865146,37.23244935,California
Carpinus betulus,-121.8664002,37.39223489,California
Pyrus calleryana,-121.9361844,37.38173963,California
Chitalpa tashkentensis,-121.8305327,37.35478532,California
Eucalyptus viminalis,-121.9133324,37.28608386,California
Acer freemanii,-121.8257468,37.3485293,California
Sequoia sempervirens,-121.7988689,37.27456752,California
Olea europaea,-121.7984405,37.2739031,California
Ailanthus altissima,-121.7984858,37.2739645,California
Pinus canariensis,-121.8034227,37.31220701,California
Thuja orientalis,-121.8489037,37.21159839,California
Laurus nobilis,-121.924237,37.3526979,California
Cercis canadensis,-121.7720089,37.3104619,California
Pinus eldarica,-121.7653183,37.30770994,California
Tristaniopsis laurina,-121.9430903,37.40696773,California
Cotinus coggygria,-121.8066197,37.29703002,California
Viburnum odoratissimum,-121.9229695,37.32437115,California
Xylosma congestum,-121.9034191,37.32600717,California
Lophostemon confertus,-121.8264034,37.26619129,California
Persea americana,-121.8258275,37.24566671,California
Pinus halepensis,-121.7845801,37.23130202,California
Geijera parviflora,-121.7747263,37.22571068,California
Prunus serrulata,-121.8645502,37.38270143,California
Juniperus chinensis,-121.842575,37.38863131,California
Sophora japonica,-121.8930642,37.3488559,California
Quercus douglasii,-121.8598438,37.31957799,California
Eucalyptus,-121.9133543,37.28432647,California
Cupressus sempervirens,-121.9136554,37.28417276,California
Acer rubrum,-121.9334979,37.41338248,California
Washingtonia filifera,-121.887517,37.3244522,California
Liquidambar styraciflua,-121.8446073,37.21057634,California
Cercis,-121.7825288,37.24395533,California
Koelreuteria bipinnata,-121.8012209,37.29983239,California
Schinus molle,-121.8962334,37.22246595,California
Ginkgo biloba,-121.79237,37.23591349,California
Cinnamomum camphora,-121.8493112,37.29156267,California
Arbutus unedo,-121.7725291,37.23825595,California
Heteromeles arbutifolia,-121.8964097,37.22256776,California
Magnolia grandiflora,-121.8688963,37.22919994,California
Ligustrum lucidum,-121.7869412,37.23270783,California
Melaleuca linariifolia,-121.8833455,37.24812414,California
Chamaecyparis,-121.79587,37.23676141,California
Schinus terebinthifolius,-121.8198968,37.26956135,California
Albizia julibrissin,-121.8237795,37.27814678,California
Laurus L.,-121.8700508,37.38810057,California
Cercis occidentalis,-121.8841037,37.22841279,California
Cedrus deodara,-121.7948263,37.31964843,California
Ulmus parvifolia,-121.9412612,37.33011761,California
Washingtonia robusta,-121.9191938,37.30907115,California
Rhaphiolepis indica,-121.9027951,37.31069958,California
Acer palmatum,-121.8997329,37.30675346,California
Trachycarpus fortunei,-121.8897027,37.30067149,California
Robinia pseudoacacia,-121.8604493,37.24509899,California
Brachychiton populneus,-121.8836408,37.37285639,California
Podocarpus gracilior,-121.8629177,37.38910848,California
Maytenus boaria,-121.9500189,37.25575059,California
Pinus pinea,-121.9105505,37.24991761,California
Pinus brutia,-121.8648447,37.20538423,California
Cupressocyparis leylandii,-121.7762031,37.30455445,California
Ceratonia siliqua,-121.8066696,37.31185012,California
Ulmus pumila,-121.8070987,37.25846804,California
Sambucus mexicana,-121.7611107,37.23184792,California
Phoenix canariensis,-121.7721898,37.23900985,California
Juglans regia,-121.8018159,37.25645931,California
Triadica sebifera,-121.772039,37.23227446,California
Cercis siliquastrum,-121.9429274,37.3269556,California
Prunus domestica,-121.9401758,37.33010596,California
Ceanothus,-121.9216349,37.32437339,California
Tilia cordata,-121.8988085,37.33018067,California
Jacaranda mimosifolia,-121.8948457,37.33379101,California
Chionanthus retusus,-121.8502726,37.26552444,California
Pinus radiata,-121.8714569,37.26439839,California
Leptospermum laevigatum,-121.8482348,37.26563676,California
Celtis sinensis,-121.8659844,37.26523066,California
Eucalyptus cinerea,-121.8279102,37.26620563,California
Aesculus californica,-121.8589064,37.25601316,California
Koelreuteria paniculata,-121.8469917,37.23790626,California
Rhus lancea,-121.8316913,37.24782777,California
Fraxinus velutina,-121.9931547,37.30853253,California
Acer,-121.9931769,37.30820208,California
Malus,-121.825796,37.24564952,California
Pittosporum rhombifolium,-121.8756365,37.38311236,California
Acacia melanoxylon,-121.8783428,37.40992125,California
Eucalyptus nicholii,-121.862322,37.33516605,California
Corymbia maculata,-121.8847006,37.33262074,California
Fraxinus,-121.8452863,37.31810127,California
Parkinsonia aculeata,-121.8166563,37.31306559,California
Parkinsonia florida,-121.8106656,37.31231553,California
Quercus virginiana,-121.8134044,37.31065346,California
Eucalyptus globulus,-121.8656123,37.37896828,California
Eucalyptus citriodora,-121.8183018,37.34155597,California
Pittosporum tenuifolium,-121.9466307,37.25691015,California
Prunus amygdalus,-121.9020837,37.22480457,California
Betula pendula,-121.8665255,37.2208719,California
Pyracantha,-121.8892945,37.22101996,California
Celtis occidentalis,-121.9009946,37.25937937,California
Nerium oleander,-121.9007139,37.25868832,California
Carya illinoinensis,-121.7734161,37.23775409,California
Callistemon viminalis,-121.7734694,37.23776124,California
Rhamnus alaternus,-121.7736439,37.2371456,California
Cupressus arizonica,-121.7735933,37.23616417,California
Juglans hindsii,-121.7731245,37.23750265,California
Populus fremontii,-121.9269497,37.37622272,California
Calocedrus decurrens,-121.7727391,37.23973364,California
Pinus sylvestris,-121.8029346,37.25665294,California
Quercus rubra,-121.7956682,37.29783593,California
Griselinia littoralis,-121.9213896,37.32437284,California
Phoenix roebelenii,-121.9220284,37.33207728,California
Robinia ambigua,-121.8988394,37.33014416,California
Ulmus procera,-121.8669714,37.26533282,California
Malus floribunda,-121.8356287,37.25125954,California
Araucaria heterophylla,-121.810693,37.31337353,California
